layer,output_norm,t1_emb_norm
0,16.47470474243164,5.597867012023926
1,22.632429122924805,4.412133693695068
2,29.501754760742188,3.2285916805267334
0,15.73583698272705,5.157670021057129
1,21.579931259155273,4.412057399749756
2,28.504243850708008,3.2283921241760254
0,15.469132423400879,5.249415397644043
1,21.62454605102539,4.412057399749756
2,28.571868896484375,3.2283921241760254
0,15.916475296020508,5.092484474182129
1,21.769495010375977,4.412057399749756
2,28.52104949951172,3.2283921241760254
0,15.84252643585205,5.123482704162598
1,21.996671676635742,4.412057399749756
2,28.890045166015625,3.2283921241760254
0,16.100112915039062,5.11572790145874
1,22.088285446166992,4.412057876586914
2,28.962114334106445,3.2283921241760254
0,15.785710334777832,5.170246124267578
1,21.686594009399414,4.412057399749756
2,28.823089599609375,3.2283921241760254
0,15.785710334777832,5.170246124267578
1,21.686594009399414,4.412057399749756
2,28.823089599609375,3.2283921241760254
0,16.37954330444336,5.145086765289307
1,22.01761245727539,4.412057399749756
2,28.92640495300293,3.2283921241760254
0,16.37954330444336,5.145086765289307
1,22.01761245727539,4.412057399749756
2,28.92640495300293,3.2283921241760254
0,15.337718963623047,5.1923418045043945
1,21.61724090576172,4.412057399749756
2,28.630146026611328,3.2283921241760254
0,15.337718963623047,5.1923418045043945
1,21.61724090576172,4.412057399749756
2,28.630146026611328,3.2283921241760254
0,15.67541217803955,5.191768646240234
1,21.723045349121094,4.412057399749756
2,28.778602600097656,3.2283921241760254
0,15.67541217803955,5.191768646240234
1,21.723045349121094,4.412057399749756
2,28.778602600097656,3.2283921241760254
0,16.304336547851562,5.049781322479248
1,22.071001052856445,4.412057399749756
2,29.018651962280273,3.2283921241760254
0,16.304336547851562,5.049781322479248
1,22.071001052856445,4.412057399749756
2,29.018651962280273,3.2283921241760254
0,16.338464736938477,5.104357719421387
1,22.55266761779785,4.412057399749756
2,29.347122192382812,3.2283921241760254
0,16.503633499145508,5.215953826904297
1,22.184894561767578,4.411983966827393
2,28.908788681030273,3.2281811237335205
0,15.928646087646484,5.611793518066406
1,21.869585037231445,4.411898612976074
2,29.050052642822266,3.227992534637451
0,16.45367431640625,6.138126373291016
1,22.520092010498047,4.411812782287598
2,29.610292434692383,3.227839231491089
0,17.282320022583008,6.406807899475098
1,23.011638641357422,4.411746978759766
2,29.872577667236328,3.227708578109741
0,16.202350616455078,5.829526901245117
1,22.204368591308594,4.41169548034668
2,29.323884963989258,3.2275967597961426
0,16.05811309814453,5.333219051361084
1,21.609418869018555,4.411634922027588
2,28.435688018798828,3.2274961471557617
0,15.969202041625977,5.335092544555664
1,21.691869735717773,4.411574840545654
2,28.543142318725586,3.2273740768432617
0,16.466930389404297,5.559291839599609
1,22.08023452758789,4.411503314971924
2,29.011390686035156,3.227242946624756
0,16.461952209472656,6.058805465698242
1,22.432022094726562,4.411443710327148
2,29.264362335205078,3.22709321975708
0,16.030414581298828,5.900931358337402
1,22.270549774169922,4.411414623260498
2,29.196868896484375,3.2269341945648193
0,16.742021560668945,5.757569313049316
1,22.69477653503418,4.41137170791626
2,29.626985549926758,3.2267465591430664
0,16.201171875,5.2997660636901855
1,21.85407829284668,4.4113006591796875
2,28.597429275512695,3.2265682220458984
0,16.935983657836914,5.255162715911865
1,22.481990814208984,4.411237716674805
